4.01258	0.0125589
4.06437	0.992151
4.54205	1.18053
4.56773	1.53218
4.84419	1.58242
5.22266	2.58713
5.8006	2.6248
6.00204	2.9011
6.01494	3.1146
6.4561	4.04396
6.57086	5.12402
6.65892	5.19937
6.87517	6.90738
7.02608	7.00785
7.0515	7.19623
7.12727	7.44741
7.1281	7.97488
8.0075	7.97488
8.01955	7.64835
8.05722	7.63579
8.0046	6.12873
7.82866	6.09105
7.82811	5.7394
7.48887	5.71429
7.44844	3.9686
7.09521	3.02669
6.78044	2.58713
6.72832	1.39403
5.69752	0.979592
5.65835	0.0376766
